run_file,dataset,backbone,mode,n,acceptance_rate,answer_accuracy,accepted_accuracy,mean_total_tokens,median_total_tokens,p95_total_tokens,mean_total_wall_ms,median_total_wall_ms,p95_total_wall_ms,generation_ms_mean,certificate_ms_mean,replay_ms_mean,verifier_ms_mean,generation_share,certificate_share,replay_share,verifier_share
run_326f8296.jsonl,medmcqa,google/flan-t5-base,pcg_full,20,0.0,0.55,0.0,82.3,81.5,130.65,49.965179298305884,44.25889500998892,70.68653927708517,49.8179396498017,0.0,0.025333352095913142,0.047993799671530724,0.9985302607757168,0.0,0.00050777127381172,0.0009619679504714692
