run_file,dataset,backbone,mode,n,acceptance_rate,answer_accuracy,accepted_accuracy,mean_total_tokens,median_total_tokens,p95_total_tokens,mean_total_wall_ms,median_total_wall_ms,p95_total_wall_ms,generation_ms_mean,certificate_ms_mean,replay_ms_mean,verifier_ms_mean,generation_share,certificate_share,replay_share,verifier_share
run_2db71ad3.jsonl,medmcqa,google/flan-t5-base,pcg_full,20,0.0,0.55,0.0,82.3,81.5,130.65,47.1088374426472,41.25510447192937,61.68781624292034,46.97308544564294,0.0,0.025006146461237222,0.04741455049952492,0.9984606245548461,0.0,0.0005315310326439879,0.0010078444125099341
