run_file,dataset,backbone,mode,n,acceptance_rate,answer_accuracy,accepted_accuracy,mean_total_tokens,median_total_tokens,p95_total_tokens,mean_total_wall_ms,median_total_wall_ms,p95_total_wall_ms,generation_ms_mean,certificate_ms_mean,replay_ms_mean,verifier_ms_mean,generation_share,certificate_share,replay_share,verifier_share
run_b99515e2.jsonl,medmcqa,google/flan-t5-base,pcg_full,10,0.0,0.5,0.0,85.8,90.0,137.14999999999998,52.88933329284191,44.83564601105172,99.46556708891868,52.741375198820606,0.0,0.02553759841248393,0.05132889200467616,0.998544698044486,0.0,0.0004834995939989321,0.0009718023615150924
