run_file,dataset,backbone,mode,n,acceptance_rate,answer_accuracy,accepted_accuracy,mean_total_tokens,median_total_tokens,p95_total_tokens,mean_total_wall_ms,median_total_wall_ms,p95_total_wall_ms,generation_ms_mean,certificate_ms_mean,replay_ms_mean,verifier_ms_mean,generation_share,certificate_share,replay_share,verifier_share
run_dbad9bda.jsonl,medmcqa,google/flan-t5-base,pcg_full,20,0.0,0.55,0.0,82.3,81.5,130.65,51.25186844961718,47.05579149594996,70.61211137915971,51.11776240519248,0.0,0.02442499389871955,0.04650205228244886,0.9986144000375602,0.0,0.0004771560702276214,0.0009084438922122273
