run_file,dataset,backbone,mode,n,acceptance_rate,answer_accuracy,accepted_accuracy,mean_total_tokens,median_total_tokens,p95_total_tokens,mean_total_wall_ms,median_total_wall_ms,p95_total_wall_ms,generation_ms_mean,certificate_ms_mean,replay_ms_mean,verifier_ms_mean,generation_share,certificate_share,replay_share,verifier_share
run_5dd9ce26.jsonl,medmcqa,google/flan-t5-base,baseline_posthoc_verify,10,0.0,0.5,0.0,85.8,90.0,137.14999999999998,52.24532489373814,42.73810448648874,101.4080723951337,52.17397489468567,0.0,0.0,0.07134999905247241,0.9986343275843802,0.0,0.0,0.0013656724156197956
