run_file,dataset,backbone,mode,n,acceptance_rate,answer_accuracy,accepted_accuracy,mean_total_tokens,median_total_tokens,p95_total_tokens,mean_total_wall_ms,median_total_wall_ms,p95_total_wall_ms,generation_ms_mean,certificate_ms_mean,replay_ms_mean,verifier_ms_mean,generation_share,certificate_share,replay_share,verifier_share
run_056dc4c2.jsonl,medmcqa,google/flan-t5-base,pcg_full,20,0.0,0.55,0.0,82.3,81.5,130.65,46.88702900748467,42.6575404999312,59.999781911028634,46.75250825093826,0.0,0.026006254483945668,0.04602699773386121,0.9984616346491518,0.0,0.0005553979526354314,0.0009829673982127277
