run_file,dataset,backbone,mode,n,acceptance_rate,answer_accuracy,accepted_accuracy,mean_total_tokens,median_total_tokens,p95_total_tokens,mean_total_wall_ms,median_total_wall_ms,p95_total_wall_ms,generation_ms_mean,certificate_ms_mean,replay_ms_mean,verifier_ms_mean,generation_share,certificate_share,replay_share,verifier_share
run_41caa267.jsonl,medqa,google/flan-t5-base,pcg_full,20,0.0,0.1,0.0,227.05,220.5,348.05,57.378656056243926,52.89483400702011,75.52149105176801,57.246968598337844,0.0,0.02302510547451675,0.0456436988315545,0.9988019185091902,0.0,0.0004017246691817236,0.0007963568216280362
