run_file,dataset,backbone,mode,n,acceptance_rate,answer_accuracy,accepted_accuracy,mean_total_tokens,median_total_tokens,p95_total_tokens,mean_total_wall_ms,median_total_wall_ms,p95_total_wall_ms,generation_ms_mean,certificate_ms_mean,replay_ms_mean,verifier_ms_mean,generation_share,certificate_share,replay_share,verifier_share
run_eee9eef0.jsonl,medmcqa,google/flan-t5-base,baseline_selective,10,0.0,0.5,0.0,85.8,90.0,137.14999999999998,50.555504197836854,42.97593749652151,94.13988589221836,50.48580419970676,0.0,0.0,0.06969999813009053,0.9986213173177477,0.0,0.0,0.0013786826822522883
